VOTER_ID	PIN_HASH	LASTNAME	FIRSTNAME	MIDDLE	SSN	MAILINGADDRESS	ZIP	SMD	SPLIT
683637492	d6558aad94a4c0f4839efcb232d9715fcb203e84	Lowe	Frieda	I	00008319	600 / 440 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
779282060	669745b89ae6b81ca079a4e3c3b03b7040fdfaa0	Wiza	Marielle	E	00000233	600 / 441 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
392024915	8071537c1992adb1839d468a29b9bf9d4785a82a	Veum	Frederick	F	00004167	600 / 442 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
333544701	069bdae25b5060d9354b7e7c4ed35be979290aaf	Larson	Benny	P	00004495	600 / 443 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
507836985	65dbffc6998c6da4c847c87f7b8fef6a979084a5	Dickens	Geovanny	C	00006931	600 / 444 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
780520212	8f2f6db590c1c1cd4d7623d74b7c828f03e37f1a	Lynch	Yoshiko	M	00004449	600 / 445 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
977647454	d64112e3db9aec0b3043324f883b4d4401dbb610	Gleason	Austen	Z	NULL	600 / 446 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
454940614	4535a5f7a60728f12007842dc999a5bf9682227f	Marks	Dino	NULL	00001260	600 / 447 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
886378922	5a5d793b6ff929bd45c4c41dace105c789e99cb6	Wolff	Geovanni	S	00009954	600 / 448 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
531578825	5afc22773725afa1a6fecaf51e77a80083328045	Hettinger	Wilhelm	N	00000765	600 / 449 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
005513217	73759484ec15eae502f3b55b4b7b9804f858d9f7	Collins	Nicholaus	I	00007573	600 / 450 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
781717754	97b696989567049910adab5985c891b701e40400	Pouros	Fredy	X	00005021	600 / 451 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
302536292	a158eceb7676347ee8e565b46957f1f96ab36e5a	Batz	Harmon	V	00006680	600 / 452 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
528741138	d22b1312f083758bc272b052e0f63c579d0dfcd2	Weber	Stone	T	00001648	600 / 453 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
598842923	13681fa8b0c91376d787bcae0065091b5f5d2d40	Davis	Jeanette	K	00005488	600 / 454 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
755688506	51b973b5270b6a0a62c45f977ce3ca3bc754ec26	Wiza	Cristopher	I	00006500	600 / 455 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
958271263	b5695185d91763575077f2f1215983edb7710025	Price	Moriah	G	00009045	600 / 456 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
638997540	99e2cb1a618b1b04b9d1152a69c87edbbc837f3e	Schroeder	Clovis	N	00004434	600 / 457 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
728761722	a8ec7cea08931e052e01f404ee63f3add069e5b9	Halvorson	Frederique	O	00003623	600 / 458 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
689389717	1f870a468a7574c47332e5e3274afdb54c4a271e	Wilkinson	Madilyn	I	00002732	600 / 459 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
453967041	89678b37fdeeb1593df8d7d19db2e055c14867a1	Rolfson	Kristofer	J	00000659	600 / 460 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
642570206	e040d60812d6474b5e3d10d12e80a71f328c1d23	Cremin	Doug	S	NULL	600 / 461 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
378845517	8b0ae13d2c6707e6d39cf14a10cc34ddb645bed5	Sanford	Kristoffer	S	00001780	600 / 462 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
042880982	3d40cd93a0c0c56000610927fee86abb2b27f035	Robel	Victor	Y	00001996	600 / 463 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
540374041	05cfa6aa1224ed90cf4507fb81167f655b4aa644	Wisozk	Maxie	NULL	00000905	600 / 464 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
914247182	ca9397b3ff87b66f65817bf5ef4787b65cb6fdd4	Witting	Kara	U	00000734	600 / 465 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
117427428	ca637383d25d7723d3c769ad218de3583275f01d	Swaniawski	Aaron	NULL	00007612	600 / 466 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
262878584	05be40db0a39634d601cfd5618ac1e6d8520a5ad	Ratke	Henriette	C	00006457	600 / 467 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
667316774	fad2925246812a431b512bdc1c3de1d40fcbd89f	Cormier	Moises	D	NULL	600 / 468 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
533001780	bfd488344d31f8960379b5b58fc6f62bd96b2655	Hagenes	Mateo	NULL	00007010	600 / 469 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
797567347	86ff1db6a06b643371d242ab2d7c0f278ab5171e	Boehm	Sonny	L	00007357	600 / 470 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
588409712	d814d6ecabfd49481fb2f9fb84b3de440f44c595	Rodriguez	Ava	L	00001396	600 / 471 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
012157776	56f0e576275635ac866483ef2afb28a161eb2713	Sauer	Eladio	Z	00008991	600 / 472 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
037669594	e78af011caa4493a340634a928ebcd1dc1ae8309	Lang	Kirstin	C	00009199	600 / 473 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
738471783	c0a966926da67e4cf514e131eb4897dae30c2135	Halvorson	Vincenza	G	00007426	600 / 474 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
898509277	dec6d5360e1b5fd0e9a28fce2780e4eb3ed8853e	Gusikowski	Betsy	NULL	NULL	600 / 475 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
092987593	ceb7ca07f7e8f12468671593d0ab0aa91a0ceb96	Pouros	Augustine	NULL	00002346	600 / 476 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
237525939	04af990bdedc926cc4439ed29431ef5780a31bb0	Sauer	Ally	Z	00002296	600 / 477 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
445680490	8d01d72ab1611933cf6b3900efdd6c43b8221b8c	Roberts	Arvilla	W	00004532	600 / 478 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
337685475	b97c7fc9a5e737363fe40c8ba8da7e73eac703cb	Morar	Jessyca	NULL	NULL	600 / 479 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
602265305	757065c55daf57dfeea42697e3f8191b96a546c4	Lang	Emmett	I	00003258	600 / 480 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
681215870	f2b4313c2b545b8729fd970d0136b8553efdbb99	Swaniawski	Lesley	T	00006881	600 / 481 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
414259959	3a274cffab89242438c3a3def442bba10f70c18e	Hermiston	Kaleigh	Q	00002371	600 / 482 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
791381652	27a8b50b8b8327357bf3b36bdcc7e9071ae7193e	Brown	Junius	R	NULL	600 / 483 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
716423661	6ccee2a3468bf50b98e78832e537d6c50504b846	Oberbrunner	Alec	S	00005075	600 / 484 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
332028960	85daa27589f3aa17fc348fea573fdc5aec352b1f	Abbott	Woodrow	NULL	00005420	600 / 485 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
139297947	6343f6a10f8768ea2b1e5346fc923485045ddd22	Christiansen	Colleen	M	00005696	600 / 486 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
246956351	228ff22ca67e6649e238cff892e5fa3ec76d4aa2	Willms	Garrett	D	00002179	600 / 487 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
717221475	06ee5ee5c80b531a5f4c2bb37e0bde5b3ad9f4b4	Wyman	Ed	S	00009059	600 / 488 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
741865665	33153d2812d1cd5c0e7990b84f45fcec7a31b64c	Pollich	Kassandra	U	00006988	600 / 489 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
034224424	78663e5e8e0359d97ad6d6061efe8d3d8d45df91	Murphy	Brielle	L	00008951	600 / 490 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
651589356	b71d1e07ca232722a06d5d3180ca7d0811292b2e	Lang	Zoie	Q	00004078	600 / 491 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
563194420	75b8542fa3e4c7a5001e6c6abc42525fef447da2	Jenkins	Kendall	M	00001324	600 / 492 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
868066295	a50323d0db1264b92fc5c652799a894b8ffc0f0b	Kling	Kathleen	H	00004713	600 / 493 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
247110905	44c7de16b1da60f4f6f90d85a74eaf7ce4669034	Mertz	Jaydon	C	00004596	600 / 494 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
373784858	ebdb14366135c080f2c20027d7cb387e5c815314	Smith	Sarina	Q	00006720	600 / 495 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
488085042	4f994dcffa7eeea0781f5b2e392712ab6e12b37d	Gorczany	Cheyanne	R	NULL	600 / 496 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
712457578	b25da3a74d3dcdae28705c08dd45cc0357c63fa6	Cartwright	Luis	A	00002238	600 / 497 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
034834002	532c6d4eddf7efc93029dc106cc4a9ba6ce80916	Leffler	Vern	G	00003642	600 / 498 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
289213667	4e436529d2818929576939fd637bca565c65f896	Ankunding	Rasheed	L	00008080	600 / 499 KINGSLEY ST, WASHINGTON DC 20002	20002	6C06	84 00
977455020	e5fc2cfbd0b66085a807f40de03b73a978284a6d	Cartwright	Armando	NULL	NULL	700 / 100 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
983991230	73c5f0f802e74459d65227e9e61de910ad08148e	Bashirian	Carlee	Z	00002846	700 / 101 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
109169663	51e42f18ad6bce8ab53c3bf715d7562ee283ac8b	Bauch	Vinnie	K	00006181	700 / 102 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
487309739	aad08e25c3962a8c5d175603d310ef40ab069841	Ankunding	Ken	R	00009036	700 / 103 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
583017627	f6b4700f1a2d969d9aa4730b1ebfa74cd8d3a072	Yundt	Hollis	H	00007854	700 / 104 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
279897129	ec88781ed03de953d1d6fec01de389ff4747f83b	Watsica	Jayson	NULL	00008890	700 / 105 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
329342295	59d35aaf14d090525ab2b0e496cb443dc6a95ba9	Glover	Jeramy	K	00005981	700 / 106 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
211685267	17a67c6b7aa65964e4d853b4e771971d98d934f5	Hirthe	Ludwig	V	00004902	700 / 107 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
264483461	582a83d9742eea94cd88666becb350110551944b	Lowe	Silas	G	NULL	700 / 108 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
467816127	47018224108157e3323a8620a38135d4f38dba4d	Gulgowski	Vilma	Y	00001041	700 / 109 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
131115379	9f483a27f1dd24e309cc84ab85e9c4d4fae63bf9	Brown	Chanelle	L	00000632	700 / 110 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
911951616	3ff80358c017ae71cc1b7944659257d67f8e837b	Rolfson	Elvie	L	00000820	700 / 111 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
238147444	14cbad42c5e7a8b2890383b7aa4114bfc45caa21	Veum	Juliana	Q	00001482	700 / 112 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
538044202	0fc611950c32c9d03c986d4527919882460ef0e3	Runolfsson	Guiseppe	NULL	00001706	700 / 113 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
756369247	1d0d1b85ceb22367f2a82f180fdf0bbeccdad24d	Beier	Betty	I	00005087	700 / 114 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
133480862	cf147c6f2287ac893b79dc0a8f14e77b772dcaee	Dickens	Elias	L	00009298	700 / 115 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
968341548	ecf2bcfc1bf073ef98bfec20c396f4aad7e47c73	Kuhlman	Jennifer	U	00005859	700 / 116 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
346008998	ab4d6300da4e1924313267281d529459f8a81199	Swift	Colin	K	00007076	700 / 117 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
604684545	58dfa86d762ae71e7790cdb1e4265b9b05bcdcfc	Hoeger	Donnie	V	00006490	700 / 118 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
424445427	991b7eda63f6ee8ea697f9860f3c42c1c12525cf	Cremin	Elijah	X	00008977	700 / 119 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
716411466	0569e4fa66efd15304b53876c519737d20b280ca	Grant	Rusty	V	NULL	700 / 120 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
495194053	345723f778475244b9533aed1541a627bea19544	Robel	Delfina	U	NULL	700 / 121 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
778291872	049abf261e30f9c95cb0cab38f694753d0bcb71a	Marks	Allene	O	00005245	700 / 122 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
329515311	edc746c6df01313dcbf7e475a4b9a07139dfcd99	Parker	Adolf	E	00000298	700 / 123 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
191658396	f47298b0364ad5b161cd8e0b992d934cb9bb20f5	Schroeder	Una	NULL	00009976	700 / 124 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
567989250	2278c33107a611688aa8768630bf35f0f0c4567a	Adams	Lera	D	00004902	700 / 125 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
996586163	c2f53a1c53beb7ef5c8f787d8a9f353c83bdd139	Crona	Daphne	E	00001993	700 / 126 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
402704663	2c913cdd476859696110e36b0f7cff9d9723b569	Greenfelder	Gunnar	I	00001786	700 / 127 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
158568809	2edaa29e01ec21190aafec96ec71b81acdf9555f	Bradtke	Erwin	D	00001763	700 / 128 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
756983443	a4b0a934262b62e9f1fe86a2554484d4c7778e40	Gibson	Shawn	U	00008386	700 / 129 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
611920706	a9430123d46794818e3a6ccb3691c6e33bd88ac4	Littel	Alta	NULL	00004536	700 / 130 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
951614847	3629336f069e1b151e4837ab95ffc96f01e3e332	Brekke	Pedro	U	00006211	700 / 131 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
121661642	1e9b240ce34508fd9a1872078b9f51456cd5bb65	Parker	Isadore	N	00004129	700 / 132 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
302072191	65954ff041056207e292a308f9da8e4c1167c48f	Johns	Elza	Z	00006996	700 / 133 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
823511248	45e772654d2db919c6a5274096e171a862113d35	Dicki	Ayana	P	00005337	700 / 134 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
752449279	423b7608a95263c00b35086f98c52632b66a7701	DuBuque	Linnie	W	00004268	700 / 135 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
662638736	9d6397bb70304a88c16a55e7e58876c9ed7346bd	Schmitt	Jerry	S	00005185	700 / 136 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
108214667	0513544e5211f0b8968c74227a5379399fe4d428	Steuber	Juston	B	00000934	700 / 137 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
426016637	46910520e8c5b5f0ffc712f1d14340a08e8f6a81	Boyer	Hugh	T	00009849	700 / 138 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
402003645	d9619ee7a54e5a171312f7d04fc217b6587af05a	Blick	Nikko	Z	00006566	700 / 139 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
290864241	9c9578d4140a47bab1ed9b3e2d9cbdbb19c978a8	Moore	Kamryn	P	00002437	700 / 140 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
890407507	b74270931fcf7f9ac16e3b89f7c9d058ae889d60	Swaniawski	Elmore	Q	00004021	700 / 141 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
942585444	995faa17f77fa46f91e536bdd9deb5ba5e65b94b	Wuckert	Marcellus	V	00003811	700 / 142 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
799792320	6ac7dd2fa1e88b8ecd3b546cf38e2a81a97c2071	Moore	Joshua	T	00009087	700 / 143 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
046497429	f4cd43e3573c76fca8200d9d9629b2b251897475	Lemke	Dangelo	D	00001131	700 / 144 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
163047512	28a66f41f191684fcc78db9eb588c60a49a260a2	Grant	Karianne	Y	00000992	700 / 145 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
116372864	868c8eef892cee0adeb61ddf617c9ccb1eeae3ec	Spencer	Courtney	B	00006824	700 / 146 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
928542884	64c0ef8251ecfd8a6e296a4da63e31d3d363f01a	Hammes	Leopold	D	00000644	700 / 147 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
444523396	7cd103e664ebe47f572f6853db00a92ed51209bf	Brown	Lilyan	N	00003217	700 / 148 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
225659583	38989080187f400fcbe400136eb4ecfdc474bbb7	Senger	Calista	G	00004948	700 / 149 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
304788155	3da379e641f669799fd37e8188d14fa1552b9aac	Metz	Andreane	U	00003216	700 / 150 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
311808082	c389d900fc603a3fd70b92a23ae71c5697539b7b	Weimann	Armani	NULL	00004911	700 / 151 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
394681805	64e7a655864d17be171aba3bed14a6fc20806b5a	McClure	Jabari	C	00006791	700 / 152 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
238692104	3a994252306387986c2661a622801eda0626e997	Lynch	Webster	H	00000659	700 / 153 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
343374350	d39240d9870bfc5043a5e16c33ddd93061971e86	Quitzon	Ambrose	J	00005306	700 / 154 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
737764126	bb0cc02a92fa34a2005da7da741d362fa0efef37	Labadie	Alysson	J	00000860	700 / 155 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
728314586	cda831751e6b9d8dbc80fce1d244a1ddcfcb1627	Reilly	Kaycee	B	00004859	700 / 156 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
295449766	25a51ef194a6049c89612e0527ca0593b5f0f3af	Towne	Zachery	E	00006273	700 / 157 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
423013577	1b02608a52ceb45b7be6cba0261a416b4a408f84	Denesik	Cyril	Y	00004979	700 / 158 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
302157805	d1b8fc18f96a0c0466ffb525ab1215a03d5fc310	Champlin	Kendra	X	00000381	700 / 159 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
564991653	da450983d7fa5af2702faa9fb27d7c29ae1c3f72	Hoeger	Izabella	O	00005816	700 / 160 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
510275283	f7119528242d7009b709f897f3aafa6104bf798c	Gibson	Yasmeen	N	00002046	700 / 161 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
179111518	1460ea3280e1c49441cd8a508a28303ddf74133f	Thompson	Chelsea	O	00005212	700 / 162 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
051119599	8b9a53f1aec3591a30f4cabbfb747fa0b2243591	Paucek	Rogelio	A	00007617	700 / 163 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
141337623	6e0fc3e6560140242676549d214971fcea746c80	Legros	Lonzo	O	00006247	700 / 164 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
873936007	670e3c5ecc360fc9d28666dba4099036f359b910	Gibson	Myrtis	A	00003484	700 / 165 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
720925257	d0b37581a7a8128b332f87c5b9bf9eb7b56cdd89	Gutkowski	Reba	R	00008750	700 / 166 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
514474428	7b4ff408582a8c042ffd146faaa65f30b22c591c	Roob	Ara	R	00002763	700 / 167 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
456641632	0f0c31c0171f97ca94696347aceb6d307a09bd08	Howe	Alyce	F	00005604	700 / 168 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
504218731	9c667e1d7f68ca206de3e8f636c69c19d39cbe25	Wolff	Sigurd	M	00002737	700 / 169 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
358792231	7f19e1e9104ac353e4814aa6050c41e2db140e97	Kozey	Danial	C	00004911	700 / 170 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
190704437	500eeb702ce793d895eb2bafe6ca7c3dcddfe9b0	Roberts	Magdalen	T	00003188	700 / 171 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
021071208	89b175c066ef8e9661ab6b67a04aa804616aeeac	Smitham	Esmeralda	K	00004696	700 / 172 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
679930976	d90dfbe8937b2b8f9b08714fda848181436f4fc1	Gislason	Dorthy	H	00005901	700 / 173 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
010945474	e28ef65db63c3a56cf8822a6c5e7162a806947d8	Goldner	Fanny	G	00004724	700 / 174 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
215324343	e66e5a8256bbd6994bac9ddc0d42965687e29db2	Kshlerin	Walter	C	00001567	700 / 175 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
543017001	79bdd3a74aaec17f8a3e41712747f93980399398	Thiel	Aurore	S	NULL	700 / 176 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
917737377	dc9903fb6637ab9a0fd8e020bf400854a259f198	Reinger	Orlando	D	00009330	700 / 177 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
776300955	8cb96265f0bd264705b322e53a66f40966d8deae	Kreiger	Retha	NULL	00007765	700 / 178 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
779162873	7fdedfc419d2bd3eccd0cbb6e83b4800582deb2a	Runolfsson	Kylee	U	00001541	700 / 179 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
436474060	52cd768457dbe93eaa1e4f6802bbfeaead5fd3bb	Glover	Demario	T	00002876	700 / 180 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
234576783	79c2dfe63607e4b076aaeceb6ffb027446793262	Considine	Herta	H	00005083	700 / 181 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
592904577	456662b29a2680150b6adf5c0ec3ebc94e104fe3	Cartwright	Nikko	G	NULL	700 / 182 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
211378721	7a2458d1dc736f0523c9e558a0b6fb08f6d4a11b	Turner	Nickolas	D	00007262	700 / 183 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
328709521	23d143f0b8325e3f382a83430e0106d5672f8635	Gulgowski	Anya	A	00007187	700 / 184 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
789234808	ad533cdc03a0a5acccee3c3ef638cee53c9f60f7	Quitzon	Janis	D	00007541	700 / 185 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
678619198	216e276f820dcad55018a91fb600abc6e33279d5	Bernhard	Jaydon	G	00008705	700 / 186 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
410635280	412645354da2c51e4eec4154ca1c4ed3d843ea4a	Nienow	Elmira	I	00007154	700 / 187 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
848420374	fc4d6b11874e4e4a15355be8b76d65d389cbca43	Medhurst	Laila	Y	00007252	700 / 188 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
877512220	a27188ce1e2448ad9a4a5066bac3e34b3b2785af	Wolf	Maggie	C	00004173	700 / 189 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
718544932	46a9f9d20d76e5aad045ac6c3997db4ed6a1a66b	Jenkins	Kirstin	P	00003586	700 / 190 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
566443502	6bf36b0506e4798e1d0f0288cbafe415da6cb9e7	Parisian	Ellsworth	W	00005352	700 / 191 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
948249289	2c2433a9ca97265ac49b8723ba6774513e6f44b1	Bartell	Juvenal	K	00007861	700 / 192 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
104240313	79bc5a7a51d35d317f0b005b8777f8ba8246557a	Ernser	Webster	P	00003502	700 / 193 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
601539369	a4dd63e3ecbc768208d7176d0294e47a2b7057d6	Conn	Gregg	G	00002271	700 / 194 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
199673870	14b614839e8a8cd8e078926466309c9d153a9ee8	Cassin	Justina	NULL	00001360	700 / 195 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
616189859	8313cab1351a9f2d1ac1ce3bf621759ed16d7345	Rodriguez	Bettye	D	00006445	700 / 196 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
163745996	70730ef6d304e56969c3424036c061991244f463	Armstrong	Rusty	F	00008852	700 / 197 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
189522484	e5cd7de70da9bf9c8c820fe2c47559de37bc96dc	Runte	Kamren	D	00006405	700 / 198 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
042042079	5f722b64acf531d67018a6f8b4a287c7293d9d5a	Spinka	Sherwood	P	00005454	700 / 199 SENECA AVE, WASHINGTON DC 20019	20019	7C06	95 00
